Timestamp,Congestion Event,cwnd,sshthresh
2020-04-21 16:34:08.911654,,4380,1460
2020-04-21 16:34:08.911655,Triple Duplicate,1460,2190
2020-04-21 16:34:08.911656,,2190,2190
2020-04-21 16:34:08.911657,,3650,2190
2020-04-21 16:34:08.911658,Triple Duplicate,1460,1825
2020-04-21 16:34:08.911658,,1825,1825
2020-04-21 16:34:08.911660,,3285,1825
2020-04-21 16:34:08.911660,Triple Duplicate,1460,1642
2020-04-21 16:34:08.911661,,1642,1642
2020-04-21 16:34:08.911662,,3102,1642
2020-04-21 16:34:08.911663,Triple Duplicate,1460,1551
2020-04-21 16:34:08.911663,,1551,1551
2020-04-21 16:34:08.913593,Retransmission,1460,1460
2020-04-21 16:34:08.913783,,2920,1460
2020-04-21 16:34:08.913784,,4380,1460
2020-04-21 16:34:08.913785,Triple Duplicate,1460,2190
2020-04-21 16:34:08.913786,,2190,2190
2020-04-21 16:34:08.913786,,3650,2190
2020-04-21 16:34:08.913787,Triple Duplicate,1460,1825
2020-04-21 16:34:08.913787,,1825,1825
2020-04-21 16:34:08.913788,,3285,1825
2020-04-21 16:34:08.913789,Triple Duplicate,1460,1642
2020-04-21 16:34:08.913789,,1642,1642
2020-04-21 16:34:08.917617,Retransmission,1460,1460
2020-04-21 16:34:08.917695,,2920,1460
2020-04-21 16:34:08.917695,,4380,1460
2020-04-21 16:34:08.917695,Triple Duplicate,1460,2190
2020-04-21 16:34:08.917696,,2190,2190
2020-04-21 16:34:08.917696,,3650,2190
2020-04-21 16:34:08.917697,,5110,2190
2020-04-21 16:34:08.917697,,6570,2190
2020-04-21 16:34:08.917697,Triple Duplicate,1460,3285
2020-04-21 16:34:08.917698,Triple Duplicate,1460,1460
2020-04-21 16:34:08.917698,,2920,1460
2020-04-21 16:34:08.917698,,4380,1460
2020-04-21 16:34:08.917699,Triple Duplicate,1460,2190
2020-04-21 16:34:08.917699,,2190,2190
2020-04-21 16:34:08.917699,,3650,2190
2020-04-21 16:34:08.917700,Triple Duplicate,1460,1825
2020-04-21 16:34:08.917700,,1825,1825
2020-04-21 16:34:08.917700,,3285,1825
2020-04-21 16:34:08.917701,Triple Duplicate,1460,1642
2020-04-21 16:34:08.918345,Retransmission,1460,1460
2020-04-21 16:34:08.918419,,2920,1460
2020-04-21 16:34:08.918419,,4380,1460
2020-04-21 16:34:08.918420,,5840,1460
2020-04-21 16:34:08.918420,Triple Duplicate,1460,2920
2020-04-21 16:34:08.918420,,2920,2920
2020-04-21 16:34:08.918421,Triple Duplicate,1460,1460
2020-04-21 16:34:08.918421,,2920,1460
2020-04-21 16:34:08.918422,,4380,1460
2020-04-21 16:34:08.918422,Triple Duplicate,1460,2190
2020-04-21 16:34:08.918422,,2190,2190
2020-04-21 16:34:08.918423,Triple Duplicate,1460,1460
2020-04-21 16:34:08.918423,,2920,1460
2020-04-21 16:34:08.918423,,4380,1460
2020-04-21 16:34:08.918424,,5840,1460
2020-04-21 16:34:08.918424,Triple Duplicate,1460,2920
2020-04-21 16:34:08.918425,,2920,2920
2020-04-21 16:34:08.918425,,4380,2920
2020-04-21 16:34:08.918425,Triple Duplicate,1460,2190
2020-04-21 16:34:08.918426,,2190,2190
2020-04-21 16:34:08.918426,,3650,2190
2020-04-21 16:34:08.919194,Retransmission,1460,1825
2020-04-21 16:34:08.919249,,1825,1825
2020-04-21 16:34:08.919249,,3285,1825
2020-04-21 16:34:08.919250,Triple Duplicate,1460,1642
2020-04-21 16:34:08.919250,,1642,1642
2020-04-21 16:34:08.919251,,3102,1642
2020-04-21 16:34:08.919251,Triple Duplicate,1460,1551
2020-04-21 16:34:08.919252,,1551,1551
2020-04-21 16:34:08.919252,,3011,1551
2020-04-21 16:34:08.919848,Retransmission,1460,1505
2020-04-21 16:34:08.919907,,1505,1505
2020-04-21 16:34:08.919908,,2965,1505
2020-04-21 16:34:08.919908,Triple Duplicate,1460,1482
2020-04-21 16:34:08.919908,,1482,1482
2020-04-21 16:34:08.919909,,2942,1482
2020-04-21 16:34:08.919909,Triple Duplicate,1460,1471
2020-04-21 16:34:08.919910,Triple Duplicate,1460,1460
2020-04-21 16:34:08.919910,,2920,1460
2020-04-21 16:34:08.919910,,4380,1460
2020-04-21 16:34:08.984271,Retransmission,1460,2190
2020-04-21 16:34:08.984377,,2190,2190
2020-04-21 16:34:08.984378,,3650,2190
