Timestamp,Event,cwnd,sstresh,Phase
2020-04-21 16:34:08.541431,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.541553,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.541554,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.541555,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.541556,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.541752,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.541897,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.541898,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.541899,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.541900,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.541900,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.541901,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.541902,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.541902,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.541903,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.541903,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.541904,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.541905,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.541906,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.541907,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.541907,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.541908,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.541908,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.541909,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.541910,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.541910,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.542545,Retransmission,1460,1471,Slow Start
2020-04-21 16:34:08.542652,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.624849,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.625011,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.625012,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.625013,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.625013,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.625014,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.625015,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.625015,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.625016,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.625017,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.625017,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.625018,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.625019,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.665961,Retransmission,1460,2965,Slow Start
2020-04-21 16:34:08.666085,,2920,2965,Slow Start
2020-04-21 16:34:08.666086,,2965,2965,Congestion Avoidance
2020-04-21 16:34:08.666087,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.666087,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.666088,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.666762,Retransmission,1460,1471,Slow Start
2020-04-21 16:34:08.666843,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.666844,,2931,1471,Congestion Avoidance
2020-04-21 16:34:08.666845,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.666845,,1465,1465,Congestion Avoidance
2020-04-21 16:34:08.666846,,2925,1465,Congestion Avoidance
2020-04-21 16:34:08.666846,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.666847,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.666847,,2922,1462,Congestion Avoidance
2020-04-21 16:34:08.666848,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:08.666849,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.666849,,2921,1461,Congestion Avoidance
2020-04-21 16:34:08.666850,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.668245,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:08.668322,,2920,2920,Congestion Avoidance
2020-04-21 16:34:08.668322,,4380,2920,Congestion Avoidance
2020-04-21 16:34:08.668323,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.668324,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.668324,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.668325,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.668325,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.668325,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.668326,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.670610,Retransmission,1460,3011,Slow Start
2020-04-21 16:34:08.670695,,2920,3011,Slow Start
2020-04-21 16:34:08.670695,,3011,3011,Congestion Avoidance
2020-04-21 16:34:08.670696,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.670696,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.670697,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.670697,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.670698,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.670698,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.670699,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:08.670699,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.670700,,2931,1471,Congestion Avoidance
2020-04-21 16:34:08.670700,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.670701,,1465,1465,Congestion Avoidance
2020-04-21 16:34:08.670701,,2925,1465,Congestion Avoidance
2020-04-21 16:34:08.670702,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.670702,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.672334,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.672427,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.672427,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.672428,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.672428,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.672429,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.672429,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.672430,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.672430,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.672431,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.672431,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.672432,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.672432,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.672433,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.672433,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.672433,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.672434,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.672434,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.672435,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.672435,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.672436,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.672436,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:08.673143,Retransmission,1460,2925,Slow Start
2020-04-21 16:34:08.673223,,2920,2925,Slow Start
2020-04-21 16:34:08.673223,,2925,2925,Congestion Avoidance
2020-04-21 16:34:08.673224,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.673224,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.673225,,2922,1462,Congestion Avoidance
2020-04-21 16:34:08.673225,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:08.673226,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.673226,,2921,1461,Congestion Avoidance
2020-04-21 16:34:08.673227,,4381,1461,Congestion Avoidance
2020-04-21 16:34:08.673227,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.673228,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.673228,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.673229,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.673229,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.673230,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.673230,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.674409,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.674466,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.674467,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.674467,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.674468,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.676951,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.677056,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.677057,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.677057,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.677058,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.677058,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.677059,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.677059,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.677059,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.679044,Retransmission,1460,1642,Slow Start
2020-04-21 16:34:08.679125,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.679126,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.680535,Retransmission,1460,1551,Slow Start
2020-04-21 16:34:08.680628,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.680628,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.680629,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.680629,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.680630,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.680630,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.681848,Retransmission,1460,2931,Slow Start
2020-04-21 16:34:08.681995,,2920,2931,Slow Start
2020-04-21 16:34:08.681996,,2931,2931,Congestion Avoidance
2020-04-21 16:34:08.681996,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.681997,,1465,1465,Congestion Avoidance
2020-04-21 16:34:08.681997,,2925,1465,Congestion Avoidance
2020-04-21 16:34:08.681998,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.681998,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.681999,,2922,1462,Congestion Avoidance
2020-04-21 16:34:08.681999,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:08.681999,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.682000,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.682000,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.682001,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.682001,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.682002,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.682003,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.682003,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.682003,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.682004,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.682004,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.682005,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.682005,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.682006,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.682006,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.682007,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.682007,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.682007,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.682008,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.682008,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.707472,Retransmission,1460,2190,Slow Start
2020-04-21 16:34:08.707581,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.748496,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.748652,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.748653,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.748654,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.748654,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.748655,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.748656,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.748656,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.748657,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.748658,,4745,1825,Congestion Avoidance
2020-04-21 16:34:08.748658,Triple Duplicate,6752,2372,Fast Recovery
2020-04-21 16:34:08.748659,,2372,2372,Congestion Avoidance
2020-04-21 16:34:08.748660,,3832,2372,Congestion Avoidance
2020-04-21 16:34:08.748660,Triple Duplicate,6296,1916,Fast Recovery
2020-04-21 16:34:08.789345,Retransmission,1460,3148,Slow Start
2020-04-21 16:34:08.789467,,2920,3148,Slow Start
2020-04-21 16:34:08.789468,,3148,3148,Congestion Avoidance
2020-04-21 16:34:08.789468,Triple Duplicate,5954,1574,Fast Recovery
2020-04-21 16:34:08.789469,,1574,1574,Congestion Avoidance
2020-04-21 16:34:08.789470,,3034,1574,Congestion Avoidance
2020-04-21 16:34:08.789977,Retransmission,1460,1517,Slow Start
2020-04-21 16:34:08.790127,,1517,1517,Congestion Avoidance
2020-04-21 16:34:08.790128,,2977,1517,Congestion Avoidance
2020-04-21 16:34:08.790129,Triple Duplicate,5868,1488,Fast Recovery
2020-04-21 16:34:08.790130,,1488,1488,Congestion Avoidance
2020-04-21 16:34:08.790130,,2948,1488,Congestion Avoidance
2020-04-21 16:34:08.790131,Triple Duplicate,5854,1474,Fast Recovery
2020-04-21 16:34:08.790131,,1474,1474,Congestion Avoidance
2020-04-21 16:34:08.790132,,2934,1474,Congestion Avoidance
2020-04-21 16:34:08.790133,Triple Duplicate,5847,1467,Fast Recovery
2020-04-21 16:34:08.790133,,1467,1467,Congestion Avoidance
2020-04-21 16:34:08.790134,,2927,1467,Congestion Avoidance
2020-04-21 16:34:08.790135,Triple Duplicate,5843,1463,Fast Recovery
2020-04-21 16:34:08.790670,Retransmission,1460,2921,Slow Start
2020-04-21 16:34:08.790811,,2920,2921,Slow Start
2020-04-21 16:34:08.790812,,2921,2921,Congestion Avoidance
2020-04-21 16:34:08.790813,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.790813,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.790814,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.790815,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.790815,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.790816,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.790817,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.792081,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:08.792247,,2920,2920,Congestion Avoidance
2020-04-21 16:34:08.792248,,4380,2920,Congestion Avoidance
2020-04-21 16:34:08.792248,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.792249,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.792250,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.792250,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.792251,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.792252,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.792253,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.792253,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.792254,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.792255,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.792255,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.792256,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.792257,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.792257,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.793915,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.794101,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.794102,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.794103,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.794104,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.794104,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.794105,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.794106,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.794106,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.794107,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.794108,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.794108,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.794109,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.794110,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.794110,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.794111,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.794112,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.794113,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.794113,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.794114,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.794115,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.794115,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.794394,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.794541,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.794542,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.794543,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.794544,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.794544,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.794545,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.794546,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.794546,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.794547,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.794548,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.794549,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.794549,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.794550,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.794551,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.794551,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.794552,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.794552,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.794553,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.794554,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.794554,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.795440,Retransmission,1460,1471,Slow Start
2020-04-21 16:34:08.795600,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.795601,,2931,1471,Congestion Avoidance
2020-04-21 16:34:08.795602,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.795603,,1465,1465,Congestion Avoidance
2020-04-21 16:34:08.795604,,2925,1465,Congestion Avoidance
2020-04-21 16:34:08.795604,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.795605,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.795606,,2922,1462,Congestion Avoidance
2020-04-21 16:34:08.796994,Retransmission,1460,1461,Slow Start
2020-04-21 16:34:08.797111,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.797112,,2921,1461,Congestion Avoidance
2020-04-21 16:34:08.798148,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.798325,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.798326,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.798327,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.798328,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.798328,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.798329,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.800051,Retransmission,1460,3102,Slow Start
2020-04-21 16:34:08.800232,,2920,3102,Slow Start
2020-04-21 16:34:08.800233,,3102,3102,Congestion Avoidance
2020-04-21 16:34:08.800234,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:08.800234,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.800235,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.800236,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.800237,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.800237,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.800238,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.800239,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.800239,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.800240,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:08.800241,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.800241,,2931,1471,Congestion Avoidance
2020-04-21 16:34:08.800242,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.800243,,1465,1465,Congestion Avoidance
2020-04-21 16:34:08.800243,,2925,1465,Congestion Avoidance
2020-04-21 16:34:08.800244,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:08.800245,,1462,1462,Congestion Avoidance
2020-04-21 16:34:08.800246,,2922,1462,Congestion Avoidance
2020-04-21 16:34:08.802870,Retransmission,1460,1461,Slow Start
2020-04-21 16:34:08.803010,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.803010,,2921,1461,Congestion Avoidance
2020-04-21 16:34:08.803011,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.803012,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.803013,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.803013,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.803014,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.803015,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.803015,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.852554,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:08.852613,,2920,2920,Congestion Avoidance
2020-04-21 16:34:08.853262,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.853311,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.853311,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.853311,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.853312,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.853312,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.853312,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.853313,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.853313,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.853313,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.853314,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.857013,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.857052,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.857052,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.857052,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.907171,Retransmission,1460,3285,Slow Start
2020-04-21 16:34:08.907294,,2920,3285,Slow Start
2020-04-21 16:34:08.907295,,3285,3285,Congestion Avoidance
2020-04-21 16:34:08.907296,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.907296,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.907297,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.907968,Retransmission,1460,1551,Slow Start
2020-04-21 16:34:08.908084,,1551,1551,Congestion Avoidance
2020-04-21 16:34:08.908085,,3011,1551,Congestion Avoidance
2020-04-21 16:34:08.908086,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:08.908087,,1505,1505,Congestion Avoidance
2020-04-21 16:34:08.908087,,2965,1505,Congestion Avoidance
2020-04-21 16:34:08.908088,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:08.908089,,1482,1482,Congestion Avoidance
2020-04-21 16:34:08.908089,,2942,1482,Congestion Avoidance
2020-04-21 16:34:08.908090,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:08.908091,,1471,1471,Congestion Avoidance
2020-04-21 16:34:08.908091,,2931,1471,Congestion Avoidance
2020-04-21 16:34:08.908092,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:08.909244,Retransmission,1460,2922,Slow Start
2020-04-21 16:34:08.909355,,2920,2922,Slow Start
2020-04-21 16:34:08.909356,,2922,2922,Congestion Avoidance
2020-04-21 16:34:08.909357,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:08.909357,,1461,1461,Congestion Avoidance
2020-04-21 16:34:08.909358,,2921,1461,Congestion Avoidance
2020-04-21 16:34:08.909359,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.909359,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.909360,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.909361,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.909361,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.909876,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.910035,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.910036,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.910037,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.910038,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.910039,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:08.910039,,1460,1460,Congestion Avoidance
2020-04-21 16:34:08.910040,,2920,1460,Congestion Avoidance
2020-04-21 16:34:08.910040,,4380,1460,Congestion Avoidance
2020-04-21 16:34:08.910041,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:08.910042,,2190,2190,Congestion Avoidance
2020-04-21 16:34:08.910043,,3650,2190,Congestion Avoidance
2020-04-21 16:34:08.910043,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:08.910044,,1825,1825,Congestion Avoidance
2020-04-21 16:34:08.910045,,3285,1825,Congestion Avoidance
2020-04-21 16:34:08.910045,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:08.910046,,1642,1642,Congestion Avoidance
2020-04-21 16:34:08.910047,,3102,1642,Congestion Avoidance
2020-04-21 16:34:08.910048,Triple Duplicate,5931,1551,Fast Recovery
